467,40400
468,57500
469,40200
470,39800
471,40400
472,39700
473,42800
474,39500
475,42400
476,40800
477,39800
478,63700
479,62000
480,61900
481,117500
482,44900
483,43800
484,47000
485,48000
486,41500
487,41700
488,73600
489,42200
490,40400
491,41000
492,42100
493,41300
494,64300
495,42000
496,51900
497,42500
498,48400
499,44700
500,41900
501,60500
502,41800
503,41000
504,41700
505,45000
506,41500
507,40700
508,58600
509,41900
510,41700
511,42200
512,41700
513,42100
514,75700
515,42900
516,50900
517,44500
518,42000
519,44300
520,42700
521,74800
522,44100
523,42200
524,42400
525,42600
526,49900
527,122400
528,43300
529,43500
530,45000
531,43000
532,43800
533,44600
534,85300
535,42800
536,42700
537,59400
538,59100
539,59800
540,52200
541,65800
542,49900
543,46400
544,43100
545,47800
546,43100
547,78100
548,46300
549,43000
550,50200
551,11298700
552,113400
553,64400
554,47100
555,34300
556,34100
557,34100
558,36100
559,34200
560,36000
561,34800
562,41600
563,46300
564,45700
565,45000
566,44300
567,110200
568,47300
569,45700
570,44800
571,44500
572,44500
573,45400
574,68800
575,46600
576,45100
577,46700
578,44100
579,37800
580,64400
581,35100
582,34800
583,36200
584,34900
585,34900
586,35200
587,65900
588,35200
589,44600
590,47600
591,72400
592,44200
593,39200
594,38900
595,37900
596,37200
597,36100
598,38000
599,50700
600,38200
601,36700
602,35900
603,40600
604,36000
605,37200
606,38100
607,38500
608,42900
609,27300
610,25400
611,25200
612,25300
613,25600
614,26200
615,25100
616,25300
617,25200
618,26800
619,25500
620,25600
621,25800
622,26100
623,25400
624,25900
625,25400
626,25600
627,25600
628,25500
629,26900
630,25700
631,27100
632,25900
633,25800
634,25900
635,25900
636,26500
637,26200
638,28100
639,26200
640,26000
641,25900
642,26100
643,26600
644,27000
645,26100
646,26200
647,34500
648,26500
649,26100
650,26200
651,26300
652,26300
653,26300
654,27100
655,26600
656,27000
657,27500
658,26800
659,26600
660,26800
661,27800
662,26600
663,26700
664,27000
665,26700
666,26800
667,26900
668,27800
669,28200
670,27100
671,26900
672,27000
673,27100
674,27100
675,30800
676,27400
677,27200
678,27700
679,27400
680,27200
681,28100
682,28200
683,27600
684,27500
685,27400
686,27400
687,27600
688,28300
689,28100
690,27800
691,28000
692,30600
693,28800
694,27900
695,28000
696,28400
697,28000
698,28000
699,28800
700,27800
701,28900
702,28300
703,27900
704,28500
705,29500
706,28900
707,28600
708,28600
709,29000
710,31100
711,28500
712,29400
713,28900
714,28500
715,28400
716,29600
717,28800
718,28700
719,29100
720,28600
721,28500
722,28800
723,28400
724,28600
725,28900
726,29700
727,29000
728,29400
729,29100
730,29100
731,29000
732,29900
733,29200
734,29100
735,32300
736,29500
737,29500
738,29300
739,30800
740,29400
741,29200
742,30600
743,29700
744,51000
745,29700
746,29600
747,29600
748,30200
749,29800
750,30900
751,29700
752,29700
753,29800
754,29900
755,30500
756,30100
757,32700
758,32900
759,30800
760,30100
761,33800
762,30200
763,30100
764,30500
765,31100
766,30400
767,30800
768,30400
769,43600
770,41500
771,43500
772,40000
773,39500
774,42300
775,48200
776,38900
777,38100
778,38000
779,37700
780,37800
781,38100
782,38100
783,37400
784,37700
785,37200
786,38700
787,38000
788,37500
789,37500
790,37600
791,38800
792,39100
793,38000
794,37600
795,39000
796,37900
797,38400
798,37600
799,37700
800,40900
801,38500
802,39700
803,38600
804,38700
805,38400
806,37900
807,38300
808,38100
809,47100
810,50000
811,38700
812,38500
813,38700
814,39200
815,38600
816,38300
817,38600
818,38500
819,38600
820,41600
821,38500
822,39200
823,39200
824,38600
825,42500
826,38700
827,38600
828,38400
829,38500
830,39600
831,38400
832,39000
833,39500
834,43100
835,39800
836,39500
837,51900
838,40800
839,44400
840,40500
841,39300
842,42300
843,69200
844,47000
845,39800
846,40000
847,39500
848,41100
849,45100
850,39600
851,39800
852,42100
853,40100
854,39600
855,39700
856,39300
857,39800
858,41900
859,39900
860,39500
861,40000
862,39800
863,40300
864,43100
865,39700
866,40000
867,42300
868,39700
869,40000
870,40200
871,42400
872,47300
873,40100
874,40100
875,59500
876,41000
877,40300
878,40400
879,40300
880,42500
881,40200
882,40400
883,40700
884,40700
885,41400
886,40500
887,40800
888,40800
889,41500
890,41800
891,41000
892,40800
893,40800
894,43500
895,44700
896,41000
897,40900
898,41200
899,42800
900,41100
901,40900
902,41000
903,41400
904,41400
905,41900
906,52800
907,41900
908,42400
909,41500
910,41500
911,42400
912,41300
913,41500
914,41600
915,41500
916,42500
917,42800
918,41600
919,45800
920,42500
921,42400
922,41600
923,41600
924,41900
925,42900
926,42800
927,42200
928,42200
929,41600
930,43000
931,43000
932,42200
933,42900
934,42600
935,43300
936,42400
937,74800
938,61500
939,61400
940,63300
941,61000
942,60500
943,61100
944,60300
945,60300
946,61100
947,60600
948,60800
949,60800
950,61800
951,63800
952,62400
953,61400
954,60700
955,63700
956,62700
957,61400
958,61500
959,61900
960,64700
961,60900
962,61200
963,61000
964,62600
965,61400
966,61600
967,76000
968,63100
969,64400
970,62400
971,96100
972,150200
973,67500
974,63700
975,62700
976,65900
977,67000
978,63200
979,62300
980,64400
981,62300
982,63000
983,62700
984,64400
985,64700
986,70300
987,64100
988,62600
989,64200
990,64200
991,62500
992,64100
993,63500
994,63500
995,61700
996,81100
997,64000
998,63400
999,62800
1000,68000
1001,65600
1002,64000
1003,64200
1004,63600
1005,64600
1006,63500
1007,63800
1008,62300
1009,65900
1010,65000
1011,63800
1012,64200
1013,64400
1014,64200
1015,64900
1016,64100
1017,66400
1018,68500
1019,64700
1020,64300
1021,64100
1022,67400
1023,64700
1024,76000
1025,64900
1026,65000
1027,64500
1028,64900
1029,66300
1030,64800
1031,65100
1032,68900
1033,66900
1034,66100
1035,65100
1036,69400
1037,75000
1038,65400
1039,69000
1040,65500
1041,65200
1042,185600
1043,168900
1044,70700
1045,60000
1046,60400
1047,58000
1048,56600
1049,57200
1050,58300
1051,73200
1052,2457000
1053,92400
1054,54600
1055,51700
1056,49300
1057,48400
1058,47000
1059,45800
1060,46700
1061,76400
1062,72000
1063,57600
1064,44000
1065,43900
1066,43400
1067,43300
1068,45600
1069,44100
1070,44200
1071,44000
1072,52800
1073,43700
1074,43700
1075,44400
1076,44500
1077,43500
1078,43200
1079,47200
1080,43900
1081,43400
1082,44100
1083,43900
1084,43400
1085,72000
1086,44200
1087,44400
1088,44000
1089,43600
1090,44000
1091,44200
1092,44200
1093,52200
1094,133100
1095,39500
1096,35800
1097,36900
1098,35200
1099,35300
1100,37400
1101,35700
1102,36200
1103,36900
1104,35600
1105,35400
1106,39300
1107,36200
1108,35800
1109,36100
1110,35700
1111,35900
1112,35600
1113,37200
1114,36900
1115,36000
1116,35600
1117,36800
1118,44600
1119,35600
1120,35800
1121,35700
1122,37000
1123,35500
1124,37000
1125,36000
1126,37200
1127,36600
1128,36600
1129,37100
1130,37700
1131,36700
1132,36500
1133,54100
1134,37200
1135,37700
1136,36600
1137,37100
1138,37900
1139,36600
1140,37700
1141,36900
1142,37800
1143,39900
1144,42500
1145,36100
1146,35800
1147,36400
1148,38100
1149,36300
1150,36400
1151,37000
1152,36800
1153,37000
1154,37200
1155,36800
1156,37000
1157,36300
1158,36300
1159,47100
1160,37800
1161,37200
1162,36500
1163,36600
1164,37100
1165,36800
1166,37800
1167,36700
1168,37200
1169,37800
1170,37300
1171,42400
1172,37000
1173,37300
1174,36900
1175,37000
1176,37700
1177,38500
1178,38600
1179,37800
1180,38800
1181,38600
1182,38000
1183,38100
1184,50600
1185,37600
1186,37500
1187,37600
1188,37600
1189,37600
1190,38000
1191,38400
1192,38000
1193,37600
1194,37800
1195,38100
1196,42200
1197,37500
1198,37500
1199,38100
1200,37500
1201,38000
1202,37700
1203,38200
1204,38000
1205,39400
1206,39300
1207,37700
1208,39300
1209,49800
1210,37900
1211,38100
1212,38400
1213,38200
1214,38600
1215,38200
1216,40200
1217,38800
1218,39200
1219,38400
1220,39200
1221,38500
1222,42400
1223,38700
1224,38200
1225,38400
1226,38700
1227,39900
1228,39300
1229,38900
1230,38800
1231,39200
1232,38900
1233,40200
1234,38900
1235,39300
1236,38400
1237,38200
1238,38700
1239,39300
1240,38400
1241,39700
1242,38700
1243,38500
1244,39400
1245,39000
1246,42800
1247,41000
1248,39100
1249,38900
1250,38600
1251,38900
1252,39200
1253,39200
1254,39200
1255,39800
1256,39200
1257,39100
1258,54100
1259,39000
1260,38500
1261,39700
1262,39300
1263,105600
1264,40300
1265,39400
1266,39100
1267,39900
1268,40500
1269,39400
1270,58800
1271,40600
1272,40800
1273,38900
1274,39400
1275,40700
1276,40300
1277,41300
1278,40800
1279,39400
1280,40100
1281,45300
1282,39600
1283,39000
1284,47000
1285,39600
1286,39600
1287,39800
1288,41400
1289,39700
1290,39700
1291,40200
1292,40800
1293,39900
1294,46700
1295,40300
1296,39700
1297,39900
1298,40300
1299,40000
1300,40400
1301,40700
1302,41300
1303,40900
1304,40500
1305,51900
1306,41100
1307,41600
1308,42900
1309,40500
1310,41500
1311,41000
1312,42600
1313,41300
1314,41400
1315,41100
1316,41800
1317,41500
1318,47500
1319,41400
1320,40600
1321,40500
1322,41200
1323,41200
1324,41100
1325,41800
1326,41300
1327,41900
1328,52600
1329,42100
1330,41900
1331,41700
1332,67000
1333,41700
1334,41700
1335,52200
1336,41700
1337,41500
1338,45700
1339,61000
1340,93000
1341,71500
1342,69700
1343,71000
1344,69400
1345,68800
1346,68600
1347,69600
1348,70200
1349,69300
1350,68900
1351,60800
1352,42100
1353,42700
1354,41300
1355,47000
1356,41300
1357,42200
1358,41800
1359,40900
1360,42100
1361,41900
1362,42600
1363,41400
1364,42800
1365,41800
1366,41900
1367,42500
1368,41700
1369,41700
1370,41500
1371,43400
1372,41900
1373,44900
1374,42000
1375,42300
1376,41800
1377,42400
1378,41500
1379,45900
1380,42000
1381,41600
1382,42300
1383,43200
1384,42700
1385,42700
1386,43000
1387,42600
1388,42600
1389,42400
1390,42600
1391,42800
1392,42000
1393,43400
1394,42900
1395,42400
1396,54800
1397,42100
1398,42000
1399,42000
1400,43200
1401,42600
1402,47400
1403,42400
1404,42200
1405,42800
1406,43000
1407,43000
1408,43300
1409,43300
1410,42900
1411,43000
1412,43400
1413,43000
1414,42500
1415,43200
1416,42300
1417,44800
1418,42900
1419,42400
1420,42700
1421,42600
1422,42700
1423,43100
1424,44300
1425,47300
1426,43800
1427,43000
1428,43000
1429,43800
1430,44600
1431,43700
1432,43100
1433,43300
1434,43900
1435,43700
1436,44200
1437,43300
1438,43300
1439,64100
1440,73300
1441,73300
1442,73500
1443,73200
1444,79000
1445,75100
1446,72000
1447,72900
1448,72900
1449,74000
1450,73400
1451,73300
1452,73500
1453,73700
1454,72400
1455,73000
1456,73300
1457,76600
1458,74100
1459,72600
1460,73400
1461,80300
1462,73700
1463,74000
1464,74500
1465,74800
1466,73500
1467,150400
1468,75900
1469,73300
1470,80400
1471,73700
1472,74100
1473,78700
1474,73700
1475,73800
1476,74800
1477,76300
1478,73800
1479,75800
1480,75300
1481,75200
1482,93900
1483,78800
1484,74000
1485,74000
1486,75600
1487,74600
1488,76200
1489,74800
1490,76600
1491,75100
1492,76200
1493,74100
1494,76900
1495,73800
1496,85500
1497,75000
1498,76500
1499,75200
1500,77200
1501,76600
1502,80200
1503,75600
1504,101100
1505,76300
1506,76100
1507,77100
1508,76700
1509,82500
1510,74800
1511,77200
1512,77300
1513,77000
1514,77000
1515,76800
1516,76900
1517,77200
1518,77100
1519,77600
1520,77800
1521,80600
1522,76300
1523,82700
1524,78100
1525,77500
1526,77300
1527,77000
1528,79500
1529,80000
1530,78400
1531,77800
1532,79300
1533,78000
1534,81200
1535,80100
1536,79200
1537,107400
1538,106000
1539,105100
1540,107800
1541,101500
1542,116500
1543,120100
1544,188100
1545,149400
1546,145200
1547,145800
1548,149100
1549,141100
1550,145100
1551,139700
1552,141800
1553,139800
1554,138200
1555,142300
1556,138500
1557,165300
1558,145900
1559,136000
1560,176900
1561,142700
1562,142500
1563,140900
1564,143900
1565,143500
1566,181300
1567,150300
1568,140500
1569,142600
1570,164000
1571,192400
1572,174200
1573,172400
1574,177500
1575,158600
1576,169900
1577,210300
1578,186100
1579,153800
1580,121500
1581,145400
1582,132700
1583,122600
1584,123600
1585,137200
1586,121800
1587,123400
1588,119100
1589,118500
1590,136200
1591,121100
1592,102500
1593,100800
1594,121100
1595,98800
1596,97200
1597,100500
1598,98900
1599,103500
1600,104400
1601,97900
1602,98300
1603,99400
1604,99600
1605,101100
1606,99300
1607,100000
1608,99600
1609,102100
1610,101600
1611,111100
1612,101200
1613,98600
1614,99800
1615,99700
1616,102500
1617,99600
1618,98900
1619,98600
1620,103900
1621,100400
1622,99600
1623,103300
1624,101400
1625,101500
1626,104500
1627,101300
1628,124600
1629,104400
1630,102600
1631,99600
1632,100800
1633,102500
1634,101600
1635,101500
1636,99700
1637,100700
1638,100100
1639,104300
1640,100700
1641,101200
1642,100100
1643,102700
1644,101000
1645,126400
1646,101300
1647,103200
1648,101100
1649,104300
1650,100600
1651,99800
1652,101300
1653,102400
1654,102000
1655,101600
1656,101900
1657,101600
1658,103300
1659,105100
1660,101100
1661,114800
1662,115400
1663,103000
1664,101700
1665,101400
1666,103300
1667,102300
1668,105600
1669,100900
1670,102300
1671,103700
1672,100400
1673,102300
1674,102100
1675,101700
1676,102300
1677,102300
1678,155300
1679,135500
1680,102300
1681,100800
1682,102000
1683,104800
1684,102500
1685,103300
1686,102100
1687,124500
1688,104100
1689,102100
1690,102300
1691,101500
1692,105500
1693,101700
1694,119000
1695,102600
1696,107300
1697,101100
1698,102000
1699,106400
1700,101100
1701,105600
1702,103300
1703,103300
1704,108000
1705,103900
1706,105800
1707,103300
1708,135100
1709,123200
1710,106000
1711,120600
1712,124100
1713,147300
1714,136700
1715,140900
1716,130900
1717,123800
1718,127000
1719,156000
1720,144100
1721,113700
1722,123600
1723,122000
1724,101800
1725,109800
1726,123800
1727,132200
1728,109200
1729,100700
1730,106300
1731,100900
1732,101600
1733,102200
1734,107500
1735,105000
1736,103200
1737,102300
1738,104100
1739,103000
1740,105300
1741,104700
1742,102700
1743,125100
1744,103500
1745,104000
1746,103100
1747,103700
1748,103300
1749,106900
1750,103200
1751,103700
1752,105400
1753,102900
1754,103500
1755,103100
1756,102300
1757,104900
1758,105400
1759,125000
1760,102600
1761,103200
1762,105300
1763,105800
1764,106400
1765,104800
1766,105400
1767,103400
1768,109800
1769,105300
1770,103800
1771,104000
1772,104900
1773,106000
1774,106600
1775,128000
1776,106100
1777,110700
1778,107100
1779,109700
1780,105900
1781,108700
1782,106900
1783,109700
1784,109100
1785,108100
1786,109300
1787,107600
1788,108000
1789,105900
1790,121800
1791,108300
1792,106500
1793,107700
1794,106500
1795,108600
1796,108900
1797,104900
1798,106600
1799,107600
1800,107100
1801,105200
1802,109100
1803,108200
1804,109100
1805,108500
1806,129600
1807,106600
1808,108700
1809,108400
1810,108800
1811,107800
1812,108100
1813,108100
1814,111400
1815,108200
1816,108200
1817,107900
1818,108000
1819,109000
1820,110500
1821,111300
1822,108400
1823,119800
1824,109800
1825,110500
1826,112800
1827,109900
1828,108900
1829,109500
1830,111300
1831,109800
1832,110700
1833,108800
1834,108900
1835,115900
1836,115900
1837,129000
1838,108500
1839,113000
1840,108300
1841,112500
1842,128000
1843,136800
1844,111900
1845,107500
1846,133100
1847,161100
1848,146100
1849,150300
1850,127300
1851,136000
1852,167900
1853,159400
1854,127300
1855,111100
1856,144700
1857,108600
1858,109700
1859,131200
1860,115300
1861,114500
1862,109300
1863,107600
1864,110700
1865,108100
1866,108700
1867,118400
1868,106100
1869,107100
1870,107900
1871,109400
1872,108200
1873,112700
1874,107400
1875,107400
1876,109800
1877,108900
1878,108200
1879,133600
1880,108500
1881,110800
1882,113300
1883,128000
1884,110700
1885,126900
1886,117600
1887,116800
1888,110300
1889,110600
1890,111700
1891,113600
1892,109800
1893,110900
1894,111100
1895,111000
1896,112700
1897,111900
1898,133300
1899,115000
1900,111300
1901,110900
1902,112600
1903,111300
1904,112500
1905,111700
1906,112900
1907,110100
1908,114100
1909,110400
1910,112100
1911,114300
1912,115400
1913,130700
1914,111600
1915,110200
1916,112600
1917,115200
1918,111400
1919,111300
1920,114300
1921,113800
1922,112800
1923,113800
1924,111800
1925,112200
1926,116900
1927,116900
1928,114800
1929,112400
1930,114200
1931,112400
1932,114600
1933,113800
1934,114800
1935,112800
1936,113300
1937,113200
1938,113100
1939,113400
1940,115300
1941,114300
1942,129900
1943,116000
1944,111900
1945,112100
1946,113100
1947,112100
1948,113400
1949,116300
1950,113500
1951,117600
1952,152500
1953,113700
1954,114000
1955,116900
1956,112800
1957,136400
1958,113900
1959,113200
1960,118100
1961,114100
1962,113800
1963,121700
1964,115100
1965,114400
1966,116200
1967,114900
1968,113900
1969,132300
1970,149100
1971,118500
1972,113000
1973,138800
1974,174000
1975,142800
1976,167500
1977,128000
1978,141300
1979,165000
1980,156500
1981,123900
1982,134900
1983,131400
1984,116800
1985,131500
1986,140700
1987,123400
1988,112600
1989,113000
1990,114800
1991,116100
1992,114000
1993,119800
1994,113800
1995,112200
1996,112300
1997,113000
1998,112200
1999,114600
2000,118900
2001,111700
2002,113600
2003,113200
2004,114100
2005,112900
2006,114800
2007,111700
2008,115300
2009,114500
2010,113800
2011,113600
2012,112800
2013,115200
2014,113200
2015,136500
2016,115100
2017,117800
2018,114300
2019,115700
2020,117000
2021,115700
2022,113900
2023,116000
2024,115200
2025,116600
2026,115800
2027,115900
2028,114300
2029,131600
2030,114200
2031,116800
2032,118300
2033,117700
2034,118900
2035,115400
2036,115000
2037,116600
2038,115200
2039,117100
2040,116200
2041,116400
2042,118800
2043,117500
2044,115900
2045,116700
2046,117700
2047,117700
2048,118100
2049,118800
2050,115800
2051,119800
2052,116700
2053,116800
2054,117900
2055,117400
2056,121600
2057,116100
2058,120000
2059,115900
2060,116400
2061,118100
2062,117600
2063,119400
2064,121100
2065,119300
2066,122500
2067,120600
2068,123600
2069,120000
2070,119600
2071,116900
2072,140800
2073,120400
2074,118500
2075,120800
2076,143800
2077,117400
2078,120600
2079,117800
2080,121000
2081,117100
2082,119000
2083,121300
2084,131700
2085,118500
2086,137300
2087,120300
2088,121000
2089,120100
2090,126300
2091,158300
2092,198300
2093,162000
2094,151800
2095,156600
2096,149800
2097,175000
2098,140700
2099,167400
2100,176000
2101,153900
2102,118400
2103,161600
2104,124200
2105,129300
2106,139000
2107,125900
2108,128500
2109,120000
2110,121700
2111,120700
2112,125400
2113,139500
2114,120500
2115,120400
2116,120400
2117,120700
2118,120600
2119,120900
2120,124800
2121,122300
2122,120700
2123,120300
2124,121600
2125,121400
2126,121700
2127,139300
2128,123400
2129,124100
2130,122900
2131,122100
2132,120300
2133,120400
2134,121400
2135,122400
2136,122400
2137,123100
2138,121400
2139,126600
2140,122200
2141,141900
2142,122700
2143,122700
2144,120700
2145,125600
2146,120800
2147,122200
2148,121500
2149,126900
2150,123800
2151,123800
2152,121800
2153,128200
2154,125900
2155,120300
2156,123400
2157,122500
2158,123000
2159,123700
2160,123700
2161,125700
2162,122800
2163,122100
2164,122300
2165,122100
2166,123600
2167,123500
2168,140800
2169,127400
2170,124600
2171,123000
2172,127700
2173,122600
2174,121200
2175,122700
2176,125900
2177,125000
2178,121800
2179,124000
2180,123700
2181,127400
2182,123800
2183,124500
2184,123600
2185,128200
2186,123200
2187,124500
2188,123400
2189,123000
2190,124300
2191,124500
2192,124700
2193,155200
2194,127000
2195,145500
2196,126800
2197,127700
2198,126000
2199,126100
2200,132800
2201,126400
2202,123700
2203,126000
2204,181400
2205,150800
2206,180700
2207,161400
2208,129300
2209,126700
2210,154500
2211,127600
2212,151700
2213,132200
2214,196500
2215,185500
2216,177800
2217,132800
2218,133800
2219,122400
2220,127300
2221,146100
2222,751700
2223,144200
2224,131600
2225,128200
2226,126700
2227,126300
2228,126000
2229,122400
2230,122900
2231,130600
2232,122100
2233,120300
2234,121100
2235,160600
2236,124600
2237,122800
2238,122900
2239,129000
2240,120100
2241,122400
2242,121500
2243,121500
2244,122000
2245,122700
2246,121600
2247,126600
2248,148800
2249,121700
2250,121500
2251,121400
2252,121500
2253,121500
2254,128200
2255,132800
2256,118600
2257,119400
2258,121700
2259,122200
2260,150800
2261,130100
2262,104200
2263,109800
2264,103300
2265,102100
2266,103600
2267,102000
2268,104300
2269,102400
2270,102200
2271,103300
2272,104100
2273,105000
2274,116900
2275,88600
2276,82700
2277,83400
2278,83400
2279,83600
2280,84100
2281,83600
2282,82800
2283,83800
2284,88300
2285,84000
2286,82100
2287,95000
2288,84000
2289,83400
2290,87500
2291,87400
2292,85300
2293,84400
2294,85000
2295,86600
2296,83800
2297,84200
2298,84200
2299,83600
2300,95900
2301,85200
2302,84600
2303,84700
2304,84100
2305,83900
2306,83500
2307,89700
2308,82800
2309,84400
2310,84800
2311,87100
2312,85500
2313,100900
2314,84700
2315,85300
2316,86600
2317,85800
2318,85600
2319,105400
2320,84000
2321,84400
2322,85100
2323,84400
2324,84900
2325,85800
2326,105000
2327,85600
2328,86300
2329,84900
2330,88300
2331,84500
2332,85500
2333,84500
2334,84100
2335,84300
2336,84700
2337,86000
2338,175700
2339,112600
2340,90700
2341,85500
2342,88800
2343,85500
2344,85300
2345,87600
2346,85300
2347,84700
2348,84500
2349,84200
2350,85800
2351,86900
2352,90500
2353,84900
2354,87300
2355,86700
2356,85600
2357,86000
2358,88700
2359,90300
2360,85600
2361,87000
2362,85900
2363,117300
2364,172800
2365,86700
2366,85500
2367,86900
2368,87000
2369,110500
2370,87000
2371,84700
2372,85800
2373,94400
2374,86500
2375,96100
2376,84600
2377,111800
2378,86700
2379,85600
2380,86600
2381,86900
2382,86400
2383,86300
2384,89200
2385,85300
2386,84900
2387,85800
2388,86900
2389,89800
2390,85300
2391,86500
2392,89800
2393,87300
2394,87100
2395,86900
2396,89800
2397,85600
2398,86500
2399,86900
2400,86400
2401,88200
2402,110100
2403,88900
2404,87700
2405,87400
2406,87400
2407,91200
2408,88500
2409,86800
2410,87500
2411,87200
2412,87500
2413,87300
2414,91300
2415,87900
2416,86500
2417,86200
2418,91700
2419,86300
2420,86900
2421,87000
2422,86200
2423,88000
2424,87300
2425,87800
2426,89100
2427,145800
2428,127600
2429,141000
2430,143900
2431,148000
2432,150700
2433,143600
2434,139700
2435,143600
2436,140400
2437,139000
2438,140900
2439,134100
2440,91300
2441,90900
2442,90000
2443,89900
2444,94400
2445,89700
2446,88900
2447,90400
2448,89200
2449,89800
2450,87700
2451,92000
2452,90600
2453,88300
2454,87800
2455,92900
2456,87100
2457,87800
2458,88100
2459,86500
2460,88400
2461,88000
2462,87600
2463,87900
2464,112400
2465,88100
2466,96900
2467,88200
2468,90300
2469,88400
2470,89700
2471,89100
2472,89200
2473,109500
2474,89300
2475,89400
2476,109800
2477,104300
2478,91300
2479,89800
2480,89300
2481,89100
2482,91500
2483,88800
2484,89800
2485,92800
2486,88900
2487,88800
2488,107600
2489,88500
2490,88900
2491,89200
2492,89000
2493,88600
2494,90800
2495,92900
2496,90000
2497,91600
2498,88600
